label,text,user
10,"Nektar(TM)-Transforming Therapeutics, Nektar Advanced PEGylation: Polyethylene Glycol and Derivatives for Advanced PEGylation, 27 pages, Catalog-2004, (Jul. 2004).",1
8,"Four page web printout from http://www.ambu.com/RespiratoryCare/Respiratory—Care aspx?GID=GROUP51 & Product . . . date unknown, printed on Jan. 30, 2009, Ambu Mark IV-Reusable Resuscitator.",1
4,"Tidwell, 'Multi-Level Undo,' , excerpted from Tidwell, 'Designing Interfaces: Patterns for Effective Interaction Design,' O'Reilly Media, 2005.",1
5,"English translation of the International Preliminary Report on Patentability, PCT/IB/338, PCT/IB/373 and PCT/ISA/237. (seven (7) pages).",1
4,"Rich, B.E. and Kupper, T.S., Current Biol. 11: R531-R534, 2001.",1
10,Sax et al.,
4,"Jan. 25, 1994, CAPLUS Abstract 1994:437310 of Japanese Patent No. 6-16849, 1/94.",1
1752,"DIN EN 12697-11: Asphalt - Prüfverfahren für Heißasphalt - Teil 11: Bestimmung der Affinität von Gesteinskörnungen und Bitumen, 2005",1
10,PHARMAC. THERAP. V8 1981 P629-651,1
9,"US 5,142,546, 8/1992, Spiecker (withdrawn)*",1
5,"International Search Report for corresponding application No. PCT/CN2014/077070 filed on May 8, 2014",
1773,"“United States District Court for the Eastern District of Texas Marshall Division, Judgment and Injunction”",
5,"International Search Report and Written Opinion of the International Searching Authority from PCT/US2007/068820, dated Jun. 11, 2008.",1
1752,"Samsung: 'Multiplexing of Multiple E-PDCCHs for Distributed and Localized', 3GPP Draft",
6,"First Office Action of Chinese Application No. 201080001640.4 mailed May 24, 2013, 19 pages. (Partial Translation).",1
4,"'Remington: The Science and Practice of Pharmacy, 20th ed.', 2000, LIPPINCOTT, WILLIAMS WILKINS, ISBN: 0683306472",1
4,"Oggi Corporation, Travelmaster, The Gourmet Retailer, Apr. 1995, p. 167, USA.",1
5,"PCT/US2009/030822, PCT International Search Report with Written Opinion mailed, Jul. 6, 2009.",1
1773,Invalidity Contention,
4,"Riordan, Teresa, 'Implanting hair is tedious, exacting work-the perfect work for a robot,' The New York Times, Monday, Sep. 15, 2003 (1 page).",1
4,"A. Menezes, 'Efficient Implementation', Handbook of Applied Cryptography, Chapter 14, 1997, pp. 591-634.",1
8,"Aruba Networks, Inc., “Outdoor MIMO Wireless Networks,” Version 1.0, Validated Reference Design, www.arubanetworks.com/pdf/.../OMWN—VRD—2012-01-04%20(1).pdf, Jan. 4, 2012, Part 2, pp. 51-100.",1
9,"U.S. Appl. No. 15/066,482, filed Mar. 10, 2016, Murray et al.",1
6,"'U.S. Appl. No. 11/129,050, Restriction Requirement mailed Aug. 1, 2007', 6 pgs.",1
4,"HOLLENBERG ET AL.: 'Plasmids of Medical, Environmental and Commercial Importance', 1979, article 'The Expression of Bacterial Antibiotic Resistance Genes in the Yeast Saccharomyces cerevisiae'",1
4,"Hybrids International, Ltd., 'Crystal Oscillators: Voltage Controlled,' pp. VC-1 to VC-3, Mar. 1993.",1
10,"Design Ideas Holiday Catalogue, , cover page, page Office Organization #4, issued 1999.",1
4,"JOHN R. CROWTHER: 'The ELISA Guidebook', 2000, HUMANA PRESS",1
9,"U.S. Appl. No. 13/452,758, filed Apr. 20, 2012, Brian Luisi, et al.",1
9,"U.S. Appl. No. 13/793,827, filed Mar. 11, 2013, Everhart.",1
4,"Haykin, Simon et al., “Appendix A.2 Complex Numbers.” Signals and Systems. 2nd Ed. 2003. p. 764.",1
4,"Rosato et al. Ed., Injection Molding Handbook, Second Edition, Chapman & Hall (c) 1995, p. 143.*",1
6,"Office Action issued in EP11831663.7 on Nov. 28, 2014, 6 pages.",1
4,"Seki, N Phenethyl 14 hydroxynormorphine Derivatives, CA 64: 3626 g, (1966).",1
1752,"Third Generation Partnership Project, 'Technical Specification Group Radio Access Network",
8,"http://www.sharkclean.com/rotator/steam-or-vac-mv3010/, printed Jan. 22, 2014 (two (2) pages).",1
1752,"ASTM D-1499-64, 'Recommended Practice for Operating Light and Water Exposure Apparatus (Carbon-Arc Type) for Exposure of Plastics', pp. 509-511, 1966 Book of ASTM Standards.",1
4,"WONG, D ET AL.: 'WIRELESS BROADBAND NETWORKS', March 2009 (2009-03-01), pages 404 - 408, ISBN: 978-0-470-18177-5, Retrieved from the Internet <URL:http:/lwww. wiley .com/WileyCDA/WileyTitle/productCd-047018177X.html> [retrieved on 20160729]",1
6,"Parallel Argentine application No. P040101044, office action dated Oct. 16, 2009.",1
5,"'Written Opinion of the International Searching Authority for Application No. PCT/US2006/31417, date mailed Jun. 21, 2007', 8 pgs.",1
4,"Dewa, Andrew S., et al., Development of a Silicon Two-Axis Micromirror for an Optical Cross-Connect, Solid-State Sensor and Actuator Workshop, Hilton Head Island, South Carolina, Jun. 4-6, 2000, pp. 93-96.",1
10,STN REGISTRY,
9,JPN6011016096,
4,"Tong et al., 'Semiconductor Wafer Bonding: Science and Technology,' Wiley-Interscience Publication, pp. 1-15, 80-99(1999).",1
9,JPN5012017010,
4,"Novellus Ships 100th ALTUS® PNL(TM) Module for Tungsten Deposition, 300-mm Tool destined for major Korean DRAM production fab, Sep. 23, 2004, Novellus Press Release, pp. 1-2.",1
4,"KENJI NISHIDA, KENTARO TORISAWA AND JUN'ICHI TSUJII: 'Efficient HPSG Parsing Algorithm with Array Unification', PROCEEDINGS OF THE 5TH NATURAL LANGUAGE PROCESSING PACIFIC RIM SYMPOSIUM, 6 November 1999 (1999-11-06), Beijing, China, XP002248871, Retrieved from the Internet <URL:http://korterm.kaist.ac.kr/nlprs99> [retrieved on 20030721]",1
10,Zeilenga,
9,"Liu et al., U.S. Appl. No. 12/823,995, entitled 'Nucleotides and Oligonucleotides for Nucleic Acid Sequencing', filed Jun. 25, 2010, 50 pages.",1
4,"DENGEL A ET AL: 'OFFICEMAID - A SYSTEM FOR OFFICE MAIL ANALYSIS, INTERPRETATION AND DELIVERY', INTERNATIONAL ASSOCIATION FOR PATTERN RECOGNITION WORKSHOP ON DOCUMENT ANALYSIS SYSTEMS, 1995, pages 52 - 75, XP000675809",1
4,"NetMotion Wireless Inc., 'Technical Overview for Network Administrators', NetMotion Wireless Inc., Seattle WA, 2005, 9 pages.",1
4,"IBM, 'Energy efficient cooling system for Data Center', Apr. 23, 2009 , 4 pages.",1
4,"Principles of CMOS VLSI Design A Systems Perspective , by Neil Weste and Kamran Eshraghian, Reprinted with Corrections Oct., 1985, pp. 332 334.",1
6,"Rule 132 Declaration filed Dec. 2, 2009 for 95/000,425.",1
5,"Combined Search and Examination Report dated Jul. 21, 2005.",1
9,"'U.S. Appl. No. 10/880,158 Supplemental Preliminary Amendment filed Nov. 18, 2004', 3 pgs.",1
8,"Mandatory Access Control, retrieved on Nov. 15, 2007, from http://en.wikipedia.org/wiki/Mandatory-access-control, 4 pages.",1
9,"U.S. Appl. No. 11/389,995, filed Mar. 27, 2006.",1
4,"Baclawski et al., KEYNET: Fast Indexing for semantically rich information retrieval , Northeastern University, Technical Report NU CCS 94 06, Dec. 7, 1993.",1
9,"Patent Abstracts of Japan, Jan. 27, 1995, vol. 095, No. 004.",1
4,"Schneider, et al., “PPP for Data Compression in Data Circuit-Terminating Equipment (DCE),” Informational, Aug. 1996, pp. 1-10.",1
4,"Entwicklungsberichte der Siemens u. Halske AG, 17. Jg., S. 207-209",1
4,"Association for the Advancement of Medical Instrumentation (1994). 'Cardiovascular Implants-Vascular Prostheses,' ANSI/AAMI VP 20, pp. i-vi 1-31.",1
7,"EMBL Accession No. AC002310, Loftus et al., 'Human Chromosome 16 BAC clone CIT987SK-A-635H12, complete sequence,' (Jul.-19-1997). </STEXT>",1
4,"'PCR Protocols: A Guide To Methods And Applications', 1990, ACADEMIC PRESS",1
10,“High-level programming language”,
9,"U.S. Appl. No. 12/945,888 filed Nov. 14, 2010.",1
1752,"3GPP: 'UTRAN Iub interface Node B Application Part (NBAP) signalling', 《3GPP TS 25.433 V9.2.0》, 31 March 2010 (2010-03-31)",1
10,IBM SYSTEM 370 PRINCIPLES OF OPERATION=1973,1
4,"CHESNEY J ET AL: 'Targeted disruption of inducible 6-phosphofructo-2-kinase results in embryonic lethality', BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS, ACADEMIC PRESS INC. ORLANDO, FL, US, vol. 331, no. 1, 27 May 2005 (2005-05-27), pages 139 - 146, XP004858628, ISSN: 0006-291X, DOI: 10.1016/J.BBRC.2005.02.193",1
9,"U.S. Appl. No. 10/881, 024, filed Jun. 30, 2004, Griffin III et al.",1
8,"If It Prints, I'll Let You Know-Print Anywhere From Your BlackBerry Through HP CloudPrint-http://printerinkcartridgesblog.printcountry.com/?p=2219[retrieved on Jun. 7, 2010 4:47:57 PM]-pp. 1-4.",1
9,"U.S. Appl. No. 12/374,074, filed Jan. 16, 2009, Andou, et al.",1
9,"Yamada et al., 'Fluid Dynamic Bearing Apparatus, Spindle Motor, and Disk Drive Apparatus', U.S. Appl. No. 12/742,931, filed May 14, 2010.",1
6,"Notification of Reason for Refusal for Japanese Patent Application No. 2010-540948 dated Jan. 30, 2012, with English translation.",1
1752,"Third Generation Partnership Project, 'Technical Specification Group Radio Access Network",
9,"WO-2012-011554-english, English translation of the Japanese WIPO document WO 2012/011554",1
5,"Extended European Search Report received for European Patent Application No. 14152194.8, dated Apr. 7, 2014, 5 pages.",1
10,"DD-Z Feingerätetechnik 8, 1959, S. 401-406",1
4,"Wolff et. al., 'Burger's Medicinal Chemistry and Drug Discovery,' 5th Ed. Part 1, pp. 975-977 (1995).",1
10,"03008 Abdominal Machine, Gym 80 Brochure, date unknown.",1
4,"Berkell, Dianne E. et al., 'Auditory Integration Training for Individuals with Autism,' Education and Training in Mental Retardation and Developmental Disabilities v31, n1 66-70 (1996).",1
6,"Japan Patent Office, Notification of Reasons for Refusal for Japanese Patent Application No. 2012-022042 (counterpart to above-captioned patent application), mailed Jun. 25, 2013.",1
9,"U.S. Appl. No. 14/101,777, filed Dec. 10, 2013, Alderson et al.",1
5,"PCT Notification of Transmittal of the International Search Report and the Written Opinion of the International Searching Authority, or the Declaration with attached PCT International Search Report and the Written Opinion of the International Searching Authority in PCT International Application No. PCT/US2006/014108, dated Sep. 11, 2006, 11 pages.",1
6,"U.S. Appl. No. 12/858,949, Mail Date Jun. 28, 2011, Notice of Allowance.",1
5,"Written Opinion for PCT/US01/31140 dated Aug. 1, 2003.",1
4,"King et al., The Production of Ethylene by the Decomposition of n Butane",
4,"Mindspeed-A Conexant Business, 'Switch Fabric Chipset-CX27300 iScale.TM.,' Apr. 30, 2001, 2 pages.",1
9,"U.S. Appl. No. 29/262,968, Goldman.",1
10,IEEE802.11b/g,1
4,"Lukas Murmann, :'Relighting for 2D Copy&Paste', Department of Computer Science, University College London, Sep. 2013.",1
12,"Monosem, Inc., Lit Sheets and Brochures, p. 1-2, http://www.monosem-inc.com/lit.sheets.html (visited Feb. 15, 2011), 2 pages.",1
4,"Klauk, Hagen and Thomas N. Jackson, 'Deposition: pentacene organic thin-film transistors and ICs,' Solid State Technology, Mar. 2000.",1
4,"Vahdat, Amin et al., 'WebFS: A Global Cache Coherent File System,' UC Berkeley, Dec. 1996, retrieved Sep. 16, 2014 from https://www.cs.duke.edu/~vahdat/webfs/webfs.html, 12 pages.",1
5,"'International Application Serial No. PCT/US2010/048462, Written Opinion mailed Oct. 18, 2010', 11 pgs.",1
5,"International Search Report PCT/ISA/210 for International Application No. PCT/ dated (May 7, 2013).",1
5,"International Search Report for Great Britain Patent Application No. GB0711461.4 dated Sep. 21, 2007, 1 page.",1
1752,"'The Mobile Broadband Standard' - 3GPP List of Work Items, http://www.3gpp.org/DynaReport/WI-List.html",1
8,"New Coupon Script, Affiliate Coupon Websites Made Easy with CouponPress, retrieved from http://www.premiumpress.com/couponscript/, 3 pages.",1
9,"JP2001-265052 Machine Translation, (JP2001-265052, pub. Sep. 2001).",1
10,DE-AN M 9569/5/47a v.18.12.52,1
4,"'The Barrelful of Experience,' Intervia, May 1992, 2 pp.",1
4,"'VER-1920 Flex Badge (IR/RF)', 2009, 1 page, Versus Technologies, Inc.",1
4,"Watson et al., On Line Analysis of Caustic Streams by . . . , Spectroscopy vol. 2, No. 1, 1990, pp. 44 48.",1
4,"Report No. 94 D 239, Site Specific Yield Measurement in Combines and Forage Harvesting Machines, AGENG Milano 94.",1
9,"U.S. Appl. No. 11/526,089, Jung et al.",1
9,English Machine Translation of Kamiyama (JP 2005-243850),1
8,"X.500 and LDAP [online], [retrieved on Jun. 26, 2007]. Retrieved from the internet: <URL: http://www.collectionscanada.ca/iso/ill/document/ill-directory/X-500andLDAP.pdf>.",1
5,"International Searching Authority-EPO, International Search Report PCT/GB2013/052408",
4,"Rokach et al., 'Decision Trees', Data Mining and Knowledge Discovery Handbook, 2005, pp. 165-192.",1
6,"Invitation to Pay Additional Fees received for PCT Patent Application No. PCT/US2013/047659, dated Feb. 27, 2014, 7 pages.",1
12,"Gas Chromatography GC 17A User s Manual, Shimadzu Corporation, Chromatographic Instruments Division, chapters 9 11, 1992.",1
5,"“European Application Serial No. 14858430.3, Response Filed Sep. 25, 2017 to Extended European Search Report dated Mar. 7, 2017”, 13 pgs.",1
10,"Werkstoff-Handbuch Stahl und Eisen, 1965, S. T 6-9",1
4,"Micron Technology, Inc., Synchronous DRAM Data Sheet, 64Mb: x4, x8, x16 SDRAM, 1998.",1
4,"'Lubricants and Lubrication', 2001, WILEY-VCH",1
4,"Kennedy, Joseph et al, 'A 2GB/S Point to Point Heterogeneous Voltage Capagle DRAM Interface for Capacity-Scalable Memory Subsystems' ISSCC 2004/ Session 1/ DRAM/ 11.8, IEEE International Solid-State Circuits Conference, 1-10, Feb. 15, 2004.",1
4,"Rose and Bergmann, Expression from Cloned cDNA of Cell Surface Secreted Forms of the Glycoprotein of Vesicular Stomatitis Virus in Eucaryotic Cells Cell 30:753 762 (1982).",1
4,"JI，XIAO-JUN 等: 'Genome Sequence of Schizochytrium sp. CCTCC M209059, an Effective Producer of Docosahexaenoic Acid-Rich Lipids', 《GENOME ANNOUNCEMENTS》",1
5,"International Preliminary Report on Patentability from International Application No. PCT/US2008/013474, Date Mailed: Jun. 17, 2010.",1
1773,Notice of Opposition filed by 3M Innovative Properties Company for EP Appl. 03776796.9 (related application).,1
1773,"Complainants' Petition for Review, dated Sep. 17, 2012.",1
11,No further relevant documents disclosed,1
5,"ESI, 'Propane Odorant Confirmation, Independent Examiner's Report', Massachusetts Office of Attorney General, State Fire Marshal, ESI File No. 33057T, 2010, pp. 1-23.",1
4,"Novak, Erik, 'Getting to the Heart of the Matter,' SPIE's oemagazine, Jun./Jul. 2005.",1
9,JPN7012005206,
4,"Behl, Marc et al., 'Shape-Memory Polymers', Materials Today Apr. 2007",
10,Photocopies of Miniature Flashlight (source unknown) bearings Bates Nos. LL 001646-LL 001648.,1
5,"PCT Notification of Transmittal of the International Search Report and Written Opinion of the International Searching Authority for PCT Application No. PCT/EP2005/001171, (11 pages).",1
4,"Kaczkowski, Peter J., Vaezy, Shahram, Martin, Roy, Crum, Lawrence. 'Development of a High Intensity Focused Ultrasound System for image-guided ultrasonic surgery.' Ultrasound for Surgery 2001. .",1
10,FDA Labeling Rules as contained in 21 CFR § 101.12.,1
4,Lee et al. Journal of American Chemical Society， 2007.04.05， 129， pages 5362-5363,1
1752,"Guidance for Industry, Container and Closure Integrity Testing in Lieu of Sterility Testing as a Component of the Stability Protocol for Sterile Products, Draft Guidance-Not for Implementation, dated Jan. 28, 1998.",1
9,"U.S. Appl. No. 12/825,730, filed Jun. 29, 2010, Bui, et al.",1
1752,"Electronics Industry Pallet Specification Draft Updated Sep. 6, 2001, p. 8.",1
4,"'The Trial of Antisepsis and Mothproof on Rural Timber Structure Architectures,' Ming Zhou, China Wood Industry, Issue 2 of 1987, pp. 16-24.",1
4,"Gus Venditto, Instant Video, Waiting for video files to download becomes virtually a thing of the past, Internet World magazine, Vo. 7, No. 11, (c) 1996, Mecklermedia Corporation.",1
4,"Chomsky, Noam, 'Language and Thought'",
9,"U.S. Appl. No. 11/545,212 Statement of Substance of Interview filed Mar. 4, 2009, 2 pgs.",1
4,"N ( D Glycopyranosyl) Nitrobenzyloxycarbonyl Daunorubicine Pro Prodrugs and enzyme catalysed hydrolysis , Gesson., et al., Int. Carbohydr. Symp. Paris, p. 298 (1992).",1
10,"U. Knipper, et al.",
9,"Pervan, Darko, et al., U.S. Appl. No. 11/521,439, entitled 'Device and Method for Compressing an Edge of a Building Panel and a Building Panel with Compressed Edges,' filed Sep. 15, 2006.",1
6,"U.S. Appl. No. 11/485,223 Office Action mailed Jun. 15, 2009, 8 pages.",1
9,"Copending U.S. Appl. No. 13/013,332, filed Jan. 25, 2011.",1
4,"Post, Richard F., 'Nuclear Fusion,' McGraw-Hill Encyclopedia of Science & Tehcnology, 6<SUP>th </SUP>Ed., pp. 142-153, 12 NIO-ONO.",1
12,"'Foil Jackets' brochure, Custom Medallion, Inc., Dec., 1996, 2 pages.",1
4,"Sergeev, Brief course of Molecular Pharmacology. 1975. p. 10.",1
5,"Int'l Search Report and Written Opinion for PCT/IB2013/001878 dated Mar. 21, 2014.",1
6,"U.S. Appl. No. 13/288,872, Office Action, Dated Jun. 24, 2013, 10 pages.",1
5,"PCT/US2013/055774 Search Report dated Jan. 15, 2015",
6,"Jun. 2, 2016—(CN)—First Office Action Appn 201410708765.0 with English Tran.",1
4,"Fridman, Jordan, et al. 'Discovery and Preclinical Development of Selective JAK Inhibitors for the Treatment of Hematological Malignancies' poster presented at European Hematology Association, 12th Congress, Vienna, Austria. Abstract 0324, Jun. 8, 2007 (1 page).",1
10,Andreas Wagner et al.,
4,"Klaus-Peter Lohr et al., 'DAPHNE-Support for Distributed Applications Programming in Heterogeneous Computer Networks', IEEE, pp. 63-71, 1988.",1
9,"Korean Patent Abstracts, Publication 1020030000107 A, Published Jan. 6, 2003, for Lim, et al.",1
4,"DE-Buch: A. Scheiterlein, 'Der Aufbau der raschlaufenden Verbrennungskraftmaschine', Springer-Verlag 1964",1
5,"Document relating to EP Application No. 10192812.5, dated Jun. 7, 2013 (Result of Consultation).",1
10,Emseal,
4,"Analysis of the passenger pick-up pattern for taxi location recommendation, by Lee, published 2008",1
4,"McKernan, J.B. et al., 'Laparoscopic general surgery,' Journal of the Medical Association of Georgia, Mar. 1990, vol. 79, Issue 3, pp. 157-159.",1
7,"A-Geneseq-200812 database Acc#AEN28392 from Edgerton US2005108791, priority date Dec. 4, 2001. Alignment with SEQ ID No. 2.",1
5,"'U.S. Appl. No. 10/870,328, Examiner Interview Summary mailed Jul. 24, 2008', 1 pg.",1
1752,'3rd Generation Partnership Project,
4,"Muller et al., “Extended Left Hemicolectomy Using the LigaSure Vessel Sealing System” Innovations That Work, Sep. 1999.",1
1752,"“3rd Generation Partnership Project, Technical Specification and System Aspects,” 3GPP TS 32.422 V10.3, Mar. 2011, 111 pages.",1
4,"National Cancer Institute, Fact Sheet Cancer Vaccines 2009, pp. 1-17.",1
5,"European Search Report for European Application No. 044004408.3, dated Jul. 22, 2004.",1
10,"Puncture Closure Devices Recommended for US Approval , newsclip, one sheet.",1
6,"'U.S. Appl. No. 12/034,932, Notice of Allowance mailed Jun. 9, 2010', 4 pgs.",1
8,"'Yahoo! Mobile,' http://mobile.yahoo.com/, 2 pages, 2003.",1
6,"Official Action Dated May 14, 2009 From the US Patent and Trademark Office Re.: U.S. Appl. No. 11/656,548.",1
9,"U.S. Appl. No. 13/928,166, Arnone, et al., filed Jun. 26, 2013.",1
5,"Partial European Search Report mailed Sep. 22, 2011 issued in corresponding European Patent Application No. 11168677.0 (5 pages).",1
8,"'Rete Algorithm,' Wikipedia, http://en.wikipedia.org/wiki/Rete-algorithm, accessed Jun. 26, 2012, 10 pages.",1
4,"Asahara, 'Yozai Handbook,' 1985, 3 pages, Kodansha Ltd. (see English translation of JP Office Action for description or article).",1
4,"Androsavich et al., “Novel Methodology for Assessing Inhibition of MicroRNA-21 by RG-012, a MicroRNA Therapeutic in Development for the Treatment of Kidney Dysfunction in Patients with Alport Syndrome,” Kidney Week 2015 Poster, Nov. 7, 2015, 1 page.",1
5,"International Search Report and Written Opinion for PCT/US2014/012003, Mar. 26, 2014, 9 pgs.",1
7,"Accession No. Q30LD5, accessed 11/25/2013 at URL www.unitprot.org/uniprot/Q30LD5.",8
12,"Egnell Minor: Addition to the Users Manual Concerning Overflow Protection—Concerns all Egnell Pumps, Feb. 3, 1983, pp. 2.",1
4,"Contoured Tubing Transitions Made With Magneform , Maxwell Laboratories, Product Bulletin MLB 2013A.",1
12,"Comes, 'MediaXchange User's Manual,' Version 1.15.15, Feb. 1, 2009, pp. 1-90.",1
9,"WO 02/1822 Feb. 1822 Lutch 'Screw-type cap constisting of plastic' Mar. 7, 202.",1
9,"Derwent Abstract of JP 61-57587-Acc No. 1986-116678, 1998.*",1
4,"Leslie, C.J., Kim H.J., Chen, H., Walker, Km., Boakye, E.E., Chen, C. Carney, C.M., Cinibulk, M.K., Chen, M.-Y., Polymer-Derived Ceramics for Development of Ultra-High Temperature Composites, Innovative Processing and Manufacturing of Advanced Ceramics and Composites II, 33-45, 7 pp.",1
4,"Trusted Mobile Payment Framework, 'Scheme Rules,' version 2.0, Aug. 6, 2008.",1
4,"Chiang et al., 'Pharmacology,' Chemical Abstracts Vol. 122, No. 23, Jun. 5, 1995, Abstract No. 281924.",1
4,"Nieszery et al., Sintering and Strengthening of Cordierite With Different Amounts of Zirconia, High Tech Ceramics, 1987.",1
12,"Sigma data sheet, 2017.",1
4,"'Advances in Fuzzy Sets, Possibility and Applications', 1983.",1
4,"'Creating WebLogic Domains Using the Configuration Wizard,' BEA Products, Dec. 2007, ver. 10.0, 78 pages.",1
4,"Progress Report 2006, The German Bitumen Forum, Jun. 2006, 36 pgs.",1
10,"Xilinx, Inc.",
8,"Internet Printout-http://www.anotofunctionality.com: Anoto Functionality-Digital paper, Sep. 26, 2002.",1
6,"'Office Action dated Mar. 31, 2010 issued by the USPTO', U.S. Appl. No. 12/077,089(7 pages).",1
10,NPL 'bookoo' cash of Michigan Lottery dated March 2000.,1
9,"U.S. Ser. No. 07/909,877 to Kacher et al. filing date Jul. 7, 1992.",1
8,http://web.archive.org/web/20000303000430/www.mediachance.com/newfeatures/Effects/tweaks.htm.,1
4,"Carbonnier, Jean-Paul, 'Trader Force Unveils Silverlight Display', Inside Market Data 25.11 (Dec. 7, 2009), p. 6.",1
10,Sartomer Advertisement Poster: ARCO.,1
5,"International Preliminary Report on Patentability and Written Opinion received for PCT Patent Application No. PCT/US2007/010469, issued on Nov. 4, 2008, 12 pages.",1
4,"'DSO takes sampling rate to 1 Ghz,' Electronic Engineering, Morgan Grampian Publishers, vol. 59, No. 723, pp. 77 and 79 (Mar. 1987).",1
10,"DE-Prospekt d.Fa. Nau, Absetzmulden, v.26.05,1984",1
4,"Synthetic Methods and Reactions authored by George A. Olah, Subhash C. Narang, Ronald L. Pearson and Chriss A. Cupas, Syn , 1978, pp. 452 453.",1
6,"Office Action mailed Jan. 13, 2014 corresponding to Chinese Patent Application No. 200980102961.0.",1
10,AMERICAN MACHINIST=1975,1
4,"'Remington: The Science and Practice ofPharmacy', vol. 656, 2000, LIPPINCOTT WILLIAMS & WILKINS, pages: 657",1
10,"Povey, Dean et al.",
4,"PNAS, vol. 102, no. 39, pages 13732 - 13736",1
5,"“International Application Serial No. PCT/US2013/057084, Written Opinion dated Dec. 6, 2013”, 4 pgs.",1
4,"0'SULLIVAN ET AL.: 'METHODS IN E', 1981, article 'Methods for the Preparation of Enzyme-Antibody Conjugates for Use in Enzyme Immunoassay', pages: 147 - 166",1
9,"Derwent Abstract No. 86-085704, 'Anticancer Drug Contains Shark Liver Extract of Doxorubicin,' 1984.",1
4,"Menezes et al., 'Handbook of Applied Cryptography,' 1997, CRC Press, pp. 555-566.",1
10,"AM, Hoo-Ran",
9,JPN6014047082,
4,"PLUCKTHUN: 'The Pharmacology of Monoclonal Antibodies', vol. 113, 1994, SPRINGER-VERLAG, pages: 269 - 315",1
8,"Wikipedia. 'Quadripole Magnet'. http://en.wikipedia.org/wiki/Quadrupole-magnet. Retrieved Apr. 1, 2012.",1
9,"English Language Summary of D7 (JP2010-224530 (A) published Oct. 7, 2010 (13 Pages).",1
1773,"Judgment, Paper No. 157, Interference No. 105,749 [Exhibit Zeiss 1004].",1
4,"'Synchronous DRAM 2 MEG x 8 SDRAM', Micron Semiconductor, Inc., pp. 1-18 (Mar., 1994).",1
10,"Krafthand, 1971, H. 20, S. 39",1
4,"Skoog, D.A., Principles of Instrumental Analysis, 3<SUP>rd </SUP>Ed., 1985, pp. 627-633.",1
4,"Szostak, Molecular Sieves: Principles of Synthesis and Identification, Van Nostrand Reinhold, New York, Title page, publication page, and table of contents only, 5 pages (1989).",1
12,"Sensor Accessories Sensor Mounting Brackets data sheets, pp. 1-3, Eaton Cutler-Hammer, Jun. 2004.",1
4,"Hsiao-Feng Lu et al., 'Rate-Diversity Tradeoff of Space-Time Codes with Fixed . . . ,' ISIT 2003, Jun. 29-Jul. 4, 2003, p. 242, IEEE New York NY.",1
9,"U.S. Appl. No. 12/897,945, filed Oct. 5, 2010 (144 pages).",8
6,"U.S. Appl. No. 15/360,650, Non-Final Office Action dated Mar. 9, 2017, 34 pages.",1
8,"Symantec pcAnywhere, http://www.symantec.com/smb/products/overview.jsp?pcid=cli-mgmt&pvid=pca12, downloaded Apr. 19, 2007.",1
10,Legg,
1752,"3GPP TS 36.201, V10.0.0 Technical Specification Group Radio Access Network",
10,"Satran, et al.",
4,"'Personal Cyclone Sampler', Sensidyne, Gil 2320 Rev B 9901, (1999) pp. 1-2.",8
11,NEANT,1
4,"S.YAGI ET AL.: 'Synthesis of Near- Infrared absorbing Bisquarylium Dyes bearing unsymmetrically extended pi-Conjugation Structures', SYNTHESIS, no. 3, 2002, pages 413 - 417, XP002451411",8
1752,Approval Standard: Strainers for Use With Water Spray Systems,
9,JP2005343840 A English Abstract,
10,"Govindan, Ramesh et al.",
5,"PCT Written Opinion of the International Searching Authority for PCT Counterpart Application No. PCT/US2011/067974, 4 pgs., (Sep. 27, 2012).",1
4,"Bonus Spin Diamond Fives Advertisement, written by IGT, published in 1999.",1
5,"PCT International Search Report, completed Jan. 26, 2001",
10,"'Location-based services: Amplifying ARPU for carriers', SiRF, 3 pages.",1
5,"International Search Report for PCT/IL2015/050345, dated Sep. 2, 2015.",8
4,"British Pharmacopeia Appendix XIII, “Particulate Contamination, Sub-visible Particles,” (Dec. 1, 2002) (9 pages).",1
9,"'U.S. Appl. No. 13/235,461, NFOA', U.S. Appl. No. 13/235,461 329 Dec. 22, 2011, 3.",8
4,"Chan et al., “Method and System for Injecting Content During a Dynamic Loading Timeslot,” IP.com, IP.com No. 000237911, Jul. 21, 2014, pp. 1-2.",1
9,"Darko Pervan, U.S. Appl. No. 10/509,885 entitled 'Mechanical Locking System for Floorboards' filed Oct. 4, 2004.",1
5,"International Preliminary Report on Patentability for International Application PCT/US2014/022118, dated Sep. 8, 2015, Mailed Sep. 17, 2015, 4 pgs.",8
9,"U.S. Appl. No. 10/974,969, filed Oct. 28, 2004, Wick.",1
8,인터넷 웹사이트 http://www.cnzyao.com/zhongyaoyaoli/4539.html,1
4,"B. PERBAL: 'A PRACTICAL GUIDE TO MOLECULAR CLONING', 1984",8
8,"Mueller, 'PatchLink Helps Keep Windows Closed', from www.networkcomputing.com",
4,"Cambridge, 'Operating System For Distributed Multimedia Applications",
4,"Mon-U Huang, 'Model Support Algorithm in Rapid Prototyping,' Masters Thesis, Jun. 2005, Taiwan.",1
9,"U.S. Appl. No. 11/324,157, Amendment and Response filed Jul. 28, 2010, 28 pgs.",1
