label,text,user
1752,"IEEE Std 802.11b-1999 (Supplement to IEEE Std 802.11-1999 Edition); Supplement to IEEE Standard for Information technology-Telecommunications and information exchange between systems-Local and metropolitan area networks-Specific requirements-Part 11: Wireless LAN Medium Access Control (MAC) and Physical Layer (PHY) specifications: Higher-Speed Physical Layer Extension in the 2.4 GHz Band; LAN/MAN Standards Committee of the IEEE Computer Society; Sep. 16, 1999 IEEE-SA Standards Board; 96 pages.",8
8,"Bisgaard-Frantzen H.: 'New Frontiers in Alpha-Amylase Engineering' Online! XP002305405, 2006, Retrieved from the Internet: URL WWW.AGFDT.DE/LOADS/ST00/BISGAARD.PDF> p. 4.",8
4,"RANGER; PEPPAS, J.: 'Macromol. Sci. Rev. Macromol. Chem.', vol. 23, 1983, pages: 61",8
4,"BULLETIN OF THE CHEMICAL SOCIETY OF JAPAN, vol. 43, 1970, pages 1443 - 1450",1
4,"FONG LY; LEE JS; CHAN WC; NEWBERNE PM: 'Zinc deficiency and the development of esophageal and forestomach tumors in Sprague-Dawley rats fed precursors ofN- nitroso-N-benzylmethylamine', J NATL CANCER INST, vol. 72, 1984, pages 419 - 425",8
4,"Eskens FA, Br J Cancer. Jan. 12, 2004;90(1):1-7.*",1
6,"Amendment. Co-pending U.S. Appl. No. 10/919,320. Dated: Dec. 3, 2008.",1
4,"Li et al., 'Synthesis and Structural Characterization of a New 3D Lead Coordination Polymer with a Tetrazole-1-acetate Ligand,' Chinese J. Struct. Chem. 30(7):1049-1053 (2011).",1
4,"WU ET AL., PLANT CELL PHYSIOL., vol. 39, 1998, pages 885 - 889",8
4,"Tikhonov, A. N. and A. A. Samarskii (1963), ',' Equations of mathematical physics, Macmillan (New York, NY), (Jan. 1, 1963).",8
4,"Film on metal leaded chip carrier , IBM TDB, vol. 31, No. 1, Jun. 1988, pp. 2 4.",1
4,"B. BATTISTINI ET AL., DRUG NEWS AND PERSPECTIVES, vol. 7, no. 8, 1994, pages 501 - 12, XP000864730",8
4,"Patel, M. et al., Advances in reprogramming somatic cells to induced pluripotent stem cells. Stem Cell Reviews. Sep. 2010; vol. 6 (3), pp. 367-380. ISSN: 1550-8943.",8
4,"The Fabrication of High Frequency Fundamental Crystals by Plasma Etching, F.M. Stern, J. Dowsett, D.J. Carter, and R.J. Williamson, 43rd Annual Symposium on Frequency Control, 1989.",8
6,"Vietnamese Office Action in Vietnamese Application No. 1-2015-03459, dated Nov. 25, 2015, 2 pages, with English translation.",1
4,"Kyriacos et al., 'In Vitro Testing of Ciprofloxacin Formulations and Preliminary Study on BCS Biowaiver' Journal of Food and Drug Analysis, (2009) 17(2): 78-84.",1
4,"DESPOSITO Joseph, New Debug Tools Give Designers Alternatives To In-Cicuit Emulators, in: ELECTRO- NIC DESIGN, 9. August 1999, Seite 47, 48, 50, 52 und 54",8
4,"Jenkins, Wilmer, et al., Multi-Layer Films, Packaging Foods with Plastics, 1991, pp. 19-27.",1
9,"PATENT ABSTRACTS OF JAPAN vol. 1998, no. 06 30 April 1998 (1998-04-30)",1
12,"German Nut Roasters, pricing all models sheet; 1 page; www.nutroastingmachine.com; 2010.",1
4,Madikizela et al. Applied Catalysis A: General 272 (2004) 339-346).,1
4,"JOURNAL MED. CHEM., vol. 25, no. 2, 1982, pages 178-182, American Chemical Society, Washington, US; J. MARTINEZ et al.: 'Activated N-nitrosocarbamates for regioselective synthesis of N-nitrosoureas'",8
4,"A. DAS; S. PINSANA; B. CHAKRABORTY; S. PISCANEC; S. K. SAHA; U. V. WAGHMARE; K. S. NOVOSELOV; H. R. KRISHNAMURTHY; A. K. GEIM; A.: 'Monitoring dopants by Raman scattering in an electrochemically top-gated graphene transistor', NATURE NANOTECH., vol. 3, 2008, pages 210",8
6,"Notice of Allowance for U.S. Appl. No. 13/837,306 mailed Dec. 3, 2014, 7 pages.",1
4,"Park, et al. 'Performance improvement of MOSFET with HfO2-Al2O3 laminate gate dielectric and CVD-TaN metal gate deposited by TAIMATA', Electron Devices Meeting, 2003. IEDM '03 Techinical Digest. IEEE International Dec. 8-10, 2003, pp. 13.6.1-13.6.4.",1
6,"Official Communication issued in corresponding Japanese Patent Application No. 2006-139736, mailed on Sep. 14, 2010.",1
4,"ALASTAIR D.ET AL: '“Mechanism of Electrochemical Activity in Li2MnO3”', 《CHEM. MATER.》, vol. 15, 4 May 2003 (2003-05-04)",8
4,"JPN6015047634; ＢＡＢＵ，　Ｂ．　Ｒ．　ｅｔ　ａｌ．: '２'-Ｓｐｉｒｏ　ｒｉｂｏ-　ａｎｄ　ａｒａｂｉｎｏｎｕｃｌｅｏｓｉｄｅｓ：　ｓｙｎｔｈｅｓｉｓ，　ｍｏｌｅｃｕｌａｒｍｏｄｅｌｌｉｎｇ　ａｎｄ　ｉｎｃｏｒｐｏｒａｔｉｏｎ　ｉｎｔｏ　ｏｌｉｇｏｄｅｏ' Ｏｒｇａｎｉｃ　＆　Ｂｉｏｍｏｌｅｃｕｌａｒ　Ｃｈｅｍｉｓｔｒｙ Ｖｏｌ．　１，　Ｎｏ．　２０, 2003, ｐｐ．　３５１４-３５２６",1
4,"W. Vogels, 'File system usage in Windows NT 4.0,' 17th ACM Symposium on Operating Systems Principles, pp. 93-109, Dec. 1999.",8
10,Du Pont Bulletin TD 2 Revised 4/82.,1
4,"Herbert W., Mineral Oil Adjuvants and the Immunization of Laboratory Animals , in the Handbook of Experimental Immunology, ed. D. M. Weir (Blackwell, 1978) pp. A3.1 A3.15.",8
4,"ANGEW. CHEM., vol. 112, 2000, pages 3926 - 3945",8
9,"U.S. patent application Ser. No. 09/401,622, Johnson, filed Sep. 22, 1999.",1
4,"Colwell et al., vol. 24 International Journal of Systematic Bacteriology p. 422, (1974).",8
4,"Mangold et al.,: Software-definable Implementation of a Dual Mode TD-CDMA/DCS 1800 Transceiver Communication Summit, vol. 1, Jun. 1998, ( 5 pages).",1
4,"NATURE, vol. 448, 2007, pages 824 - 827",8
4,"Grosschedl et al., (1984) Cell, 38:647-688.",8
4,"SCHUPPAN, DETLEF ET AL: 'A Molecular Warhead and its Target Tissue Transglutaminase and Celiac Sprue', CHEMISTRY & BIOLOGY ( 2003 ), 10(3), 199-201 CODEN: CBOLE2; ISSN: 1074-5521, March 2003 (2003-03-01), XP002574452",8
8,"P. Juhnke, Tilt Up Panels, Possible Key to Low Cost Concrete Houses, Concrete Construction, vol. 15, No. 5, pp. 156 157 (May 1970).",8
4,"E. Aldea et al., 'Generation of a Stable Atmospheric Glow in a DBD Configuration,' International Symposium on Plasma Chemistry Proceedings, Jun. 22, 2003, XP009034055, pp. 1-6.",8
4,"F. BARANY, PROC. NATL. ACAD. SCI, vol. 88, 1991, pages 189 - 193",8
4,'An Efficient and Flexible Access Control Framework for Java Programs in Mobile Terminals'; 22nd International Conference on Distributed Computing Systems Workshops; 2002; pp. 777-782.,8
4,"Alitalo 1984. Amplification of cellular oncogenes in cancer cells. Med. Biol., 62:304-317.",8
4,"'Text Categorization with Support Vector Machines: Learning with Many Relevant Features,' Thorsten Joachims, University of Dortmund, Computer Science Dept., LS-8 Report 23, 1998, 18 pages.",8
5,"International Search Report for PCT/US03/05028 mailed Oct. 17, 2003.",1
4,"SMITH ET AL., J. IMMUNOL., vol. 153, 1994, pages 4704",8
4,"Avni, Isaac. Ophthalmology 2010 July, 117(7), 1287-1293.",8
4,"Molin et al., 'Low Bending Sensitivity of Regular OM3/OM4 Fibers in 10GbE Applications', Optical Fiber Communication (OFC) Collocated National Fiber Optic Engineers Conference, 2010 Conference on (OFC/NFOEC), IEEE, Piscataway, NJ, Mar. 21, 2010, pp. 1-3.",1
6,"U.S. Office Action dated May 2, 2012 for corresponding U.S. Appl. No. 12/285,624.",1
4,"BAUMANN K.; BACHER M.; DAMONT A.; HOGENAUER K.; STECK A., TETRAHEDRON, vol. 59, 2003, pages 1075 - 1087",8
8,"'Matchmaker Help - Main Page' archive.org website of www.christian.matchmaker.com, Oct. 4, 1999.",1
4,"J. Marie Pleau, et al., J. of Biological Chem. 252, 1977, pp. 8045-8047.",8
4,"Del Rosso, 'Recently approved systemic therapies for acne vulgaris and rosacea,' Cutis, 80:113-120 (2007).",8
4,"P. Guesry et al., Measurement of glomerular filtration rate by fluorescent excitation of non-radioactive meglumine iothalamate, Clinical Nephrology, vol. 3, No. 4, 1975, pp. 134-138.",8
4,"Li et al. (Gene mining: a novel and powerful ensemble decision approach to hunting for disease genes using microarray expression profiling, Nucleic Acids Research, 2004, Vol. 32, No. 9, pgs. 2685-2694, 5/17/2004)",1
6,"Notice of Allowance mailed Jul. 4, 2013 in corresponding Korean Application No. 10-2013-0023222.",1
9,"DATABASE WPI Week 199016, Derwent World Patents Index; AN 1994-147189, XP002947716",1
4,"RENNEISEN ET AL., J. BIO. CHEM., vol. 265, 1990, pages 16337 - 16342",8
4,"Chemistry- A European Journal, 15(2), 2009.01.02., pp.418-423",8
4,"BOEV, V I ET AL: 'New permercuration reactions of ferrocene derivatives with mercury trifluoroacetate', RUSSIAN JOURNAL OF GENERAL CHEMISTRY, 70(2), 291-297, 2000, XP008067818",1
4,"DeRisi et al., 'Use of a cDNA Microarray to Analyse Gene Expression Patterns in Human Cancer,' Nature Genetics 14:457-460 [1996].",8
10,"American Academy of Orthopaedic Surgeons, Flyer from 57th Annual American Academy of Orthopaedic Surgeons Meeting, Feb. 13, 1990, Bates No. DEP00004248-DEP00004251.",8
4,"GB-Z: The Lancet, 1960, April, S.833",8
4,"BIOORG. MED. CHEM., vol. 15, 2007, pages 365 - 373",1
6,"Office Action issued in relation to U.S. Appl. No. 14/373,714 dated Jul. 24, 2015.",1
6,"Korean Office Action issued on May 15, 2012 in Korean Patent Application No. 10-2008-0129256 (with translation).",1
4,"Stanley et al., J. Immunol. 145:2189-2198 (1990).",8
4,"ANDRIEU E ET AL: 'Influence of compositional modifications on thermal stability of alloy 718', SUPERALLOYS 718, 625, 706 AND VARIOUS DERIVATIVES: PROCEEDINGS OF THE INTERNATIONAL SYMPOSIUM ON SUPERALLOYS 718, 625, 706 AND VARIOUS DERIVATIVES, XX, XX, 1994, pages 695 - 710, XP002969125",8
4,"'Tila Bara-e-Baras Wa Daa-al-saghlab', Mohammad Azam Khan; Muheet Azam vol. II (Part II) (19th century AD, Matba Nizami, Kanpur, p. 37, 1898. (Translation).",1
4,"Subramanian, Muralidhar, et al., Performance Challenges in Object-Relational DBMSs, Data Engineering Journal 22, 2 1999 pp. 28-32.",8
4,"Yamada, 'Grade of Engine Oils', Society of Automotive Engineers of Japan, vol. 53, No. 4, pp. 86-88 (Feb. 12, 1999), with partial English-language translation thereof.",1
6,"All Office Actions, U.S. Appl. No. 13/561,298.",1
9,"PATENT ABSTRACTS OF JAPAN vol. 012, no. 109 (M - 682) 8 April 1988 (1988-04-08)",1
4,"CHRISTODOULIDES ET AL., MICROBIOLOGY, vol. 144, 1998, pages 3027 - 3037",8
8,"Bellagiodesigns.com (Internet Archive Wayback Machine, www.bellagiodesigns.com date: Oct. 29, 2005).",8
4,"Jensen et al, A Universal Pulse Programmer for NMR Imaging , Proceedings of the Third Annual SMRM p. 379 (1984).",1
4,"'Intermediate Normothermic Perfusion During Cold Storage of Ischemically Injured Kidney,' J.G. Maessen et al., Transplantation Proceedings, vol. 21, No. 1. Feb. 1989, pp. 1252-1253.",8
9,"EP Summons dated Jul. 19, 2011 to Attend Oral Proceedings re EP Application No. 07114348.1, 3 pages.",1
9,"PATENT ABSTRACTS OF JAPAN, Band 3, Nr. 114 (C-59), 21. September 1979, Seite 93 C 59; & JP-A-54 94 412 (SUMITOMO KINZOKU KOGYO K.K.) 26-07-1979",1
4,"MA X ET AL., J. BIOTECHNOL., vol. 123, 2006, pages 367 - 378",8
6,"Applicant's Response dated Oct. 19, 2015 in related U.S. Appl. No. 14/133,115, filed Dec. 18, 2013.",8
4,"FIERS ET AL., NATURE, vol. 273, 1973, pages 113",8
4,"HAZELL ET AL., NEUROSCI LETT., vol. 396, 2006, pages 167 - 71",8
4,"Malefyt et al. 1993, J Immunol 150(11):4754-4765.",8
6,"First Office Action dated Nov. 20, 2013 in corresponding Chinese Patent Application No. 201110414420.0 with English translation.",1
4,"'Quantitative DNA Ploidy Analysis of Breast Carcinoma: A Study of the Effects of Joint Photographer Expert Group (JPEG) Compression on DNA Ploidy Images', by Laura A. Phillips, M.L.T., et al., Diagnostic Cytopathology, vol. 15, No. 3, pp. 231-236, 1996.",8
6,"Office Action dated Mar. 22, 2011 issued in corresponding JP Patent Application No. 2008-040097 claiming priority from JP patent application No. 2007-49705 (English translation of JP office action enclosed).",1
4,"A. I. HOCHBAUM; P. YANG, CHEM. REV., vol. 110, 2010, pages 527 - 546",8
4,"Corsini, E., et al., 'In Vitro Keratinocytes Responses to Chemical Allergens,' Boll. Chim. Farmaceutico, 134:569-573 (1995).",8
1752,"IEEE Std 802.11a-1999 (Supplement to IEEE Std 802.11-1999) 'Supplement to IEEE Standard for Information technology-Telecommunications and information exchange between systems-Local and metropolitan area networks-Specific requirements-Part 11: Wireless LAN Medium Access Control (MAC) and Physical Layer (PHY) specifications: High-Speed Physical Layer in the 5 GHZ Band,' The Institute of Electrical and Electronics Engineers, Inc., (1999).",8
4,"Wang et al., 'The Phosphorylation of Eukaryotic Initiation Factor eIF4E in Response to Phorbol Esters, Cell Stresses, and Cytokineses is Mediated by Distinct MAP Kinase Pathways' J. Biol. Chem. (1998) 273:9373-9377.",8
4,"WOLF, A. M. ET AL.: 'Increase of regulatory T cells in the peripheral blood of cancer patients', CLIN CANCER RES, vol. 9, 2003, pages 606 - 12",8
4,"Raichelgauz, I., Odinaev, K., & Zeevi, Y. Y. (2006), Natural signal classification by neural cliques and phase-locked attractors, Conference Proceedings of the International Conference of IEEE Engineering in Medicine and Biology Society, Suppl, 6693-6697.",1
12,"BLIZZARD SOFTWARE: 'Diablo game demo', GAME WEB, 1996, XP002279785, Retrieved from the Internet <URL:http://thegw.com/archives/diablo/demo.html> [retrieved on 20040512]",1
9,Japanese Abstract for 60-126310A.,1
9,"PATENT ABSTRACTS OF JAPAN vol. 14, no. 95 (E-892)21. Februar 1990 & JP-A-01 298 878 ( MITSUBISHI ELECTRIC )",1
4,"Wu et al., 'Novel Positive-Tone Chemically Amplified Resists with Photoacid Generator in the Polymer Chains,' Advanced Materials, vol. 13, No. 9 (May 3, 2001), pp. 670-672.",8
4,"Allan et al. 'Experimental Infection of colostrum deprived piglets with porcine circovirus 2 (PCV2) and porcine reproductive and respiratory syndrome virus (PRRSV) potentiates PCV2 replication,' (2000) Arch Virol. 145, 2421-2429.",8
6,"Notice of Allowance dated Sep. 27, 2011 for U.S. Appl. No. 12/057,652, 8 pages.",1
9,"U.S. Appl. No. 12/513,763, filed May 6, 2009. Inventor: Alireza Manuchehri.",1
9,"PATENT ABSTRACTS OF JAPAN vol. 004, no. 044 (E - 005) 5 April 1980 (1980-04-05)",8
4,"HANNEFORTH, FISCHER: Schienenfahrzeugtechnik, Laufwerke, 1. Aufl. 1986 transpress, ISBN 3-344-00037-3, S. 15 und 16",8
4,"B.J. Lin et al, 'Anomalies in MODFET's with a Low Temperature Buffer', IEEE Transactions on Electron Devices, vol. 37, No. 1, Jan. 1990, pp. 46-50.",1
9,"JP 11-143196 English translation, Kasahara et al., May 28, 1999.",8
4,"Chang, J. W., M. Peng, et al. (2000). 'Induction of Th1 response by dendritic cells pulsed with autologous melanoma apoptotic bodies.' Anticancer Res 20(3A): 1329-36.",8
9,"PATENT ABSTRACTS OF JAPAN vol. 009, no. 230 (E - 343) 17 September 1985 (1985-09-17)",8
5,"European Search Report, EP Application No. 09171283.6, Jan. 20, 2010.",1
5,"English translation of the International Preliminary Report on Patentability and Written Opinion issued Mar. 13, 2014 in PCT/JP2012/072017, filed Aug. 30, 2012.",1
4,"Studies in Electrical Stimulation of the Adynamic Bowel The American Journal of Gastroenterology, vol. 44, 1965 (A. Kantrowitz).",8
4,"JOURNAL OF ORGANIC CHEMISTRY, vol. 44, no. 9, 27 avril 1979, pages 1404-1409, American Chemical Society; T. ADACHI et al.: 'Synthetic electrochemical studies on nucleosides. 1. Novel method for the synthesis of 2',3'-unsaturated nucleosides via electrolysis'",8
4,"Leon, McAfee's NetTools Promises to Ease Network Desktop Diagnosis, InfoWorld, San Mateo, Jul. 24, 1995, vol. 17, Iss. 30, p. 53.",8
4,"DATABASE CHEMABS [online] CHEMICAL ABSTRACTS SERVICE, COLUMBUS, OHIO, US; MARUSICH, N. I. ET AL: 'Interaction of carbon monoxide with organometallic Ziegler-Natta complexes. I. Effect of the nature of transition metal and ligands', XP002169085, retrieved from STN Database accession no. 99:219404",1
4,"Journal of Japanses Society of Tribologists, vol. 34, No. 2, Feb. 15, 1989.",8
6,"Response to Office Action, dated Apr. 7, 2015, for U.S. Appl. No. 14/502,205, (54.10601), filed Sep. 30, 2014, invented by S. Choudhary et al., Total 8 pgs.",1
12,"Power Connector Products, Copyright Tronic Ltd-Jun. 2005, www.tronicweb.com.",8
4,"Chemical Abstr. Vol. 123, Nr. 7948",8
4,"J. PHYS. CHEM. C, vol. 118, 2014, pages 17090",1
4,"E. Groller and W. Purgathofer, 'Coherence in Computer Graphics,' Institute for Computer Graphics, Technical, University Vienna, Vienna, Austria, In Transactions on Information and Communications Technologies, vol. 5, 1993 WIT Press.",1
4,"Zolotukhin et al., 70 4646-4654 (1996).",8
4,"MASSIOT ET AL., MAGNETIC RESONANCE IN CHEMISTRY, vol. 40, 2002, pages 70 - 76",8
4,"Rice, Bryan et al. (Overview of EUV Mask Metrology, Sematech Inc. Litho Forum 2010, published June 06, 2011)",8
4,"Williams et al. 'The ABC of Metabonomics: Automated Baseline Correction,' Mar. 11-16, 2001, Orlando, Florida, USA, 42nd ENC, ACD Users Meeting, pp. 1-8 (2001).",8
1773,"Petition for Inter Partes Review of U.S. Pat. No. 8,874,831, filed Jul. 26, 2012.",1
4,"Silver et al., “Prostate-specific membrane antigen expression in normal and malignant human tissues,” Clinical Cancer Research, vol. 3, pp. 81-85, 1997.",1
4,"Benaron et al. (Mar. 5, 1993) 'Optical Time-of-Flight and Absorbance imaging of Biological Media,' Science 259:1463-1466.",8
6,"Notice of Allowance dated Jan. 14, 2014 for U.S. Appl. No. 13/445,903.",1
4,"Dave et al, 'Facile Preparation of 3,7-Diazabicyclo[3.3.0]octane . . . ,' J. Org. Chem., vol. 61, pp. 8897-8903 (1996).",8
7,"Database EMBL \n Entry HSAA24402; Accession number AA211485 \n 02.02.1997 \n zn55c06.s1 Stratagene muscle 937209 Homo sapiens cDNA clone IMAGE:562090 3' similar to TR:E245548 E245548 Chromosome XII Reading frame ORF YLR097C \n Hillier, L. et al.; in relation to SEQ ID No. 4",1
4,"Wu et al. “NELF and DSIF cause promoter proximal pausing on the hsp70 promoter in Drosophila”, Genes & Development (2003) 17:1402-1414.",8
5,"International Search Report for PCT/EP2012/001986 dated Oct. 2, 2012.",1
4,"LEMOINE ET AL., METHODS MOL. BIOL., vol. 75, 1997, pages 441 - 7",8
4,"Michelle Krebs, “Cars That Tell You Where to Go,” The New York Times, Dec. 15, 1996.",1
4,"Alsmadi, O., et al., 'Antibody-dependent cellular cytotoxicity directed against cells expressing human immunodeficiency virus type 1 envelope of primary or laboratory-adapted strains by human and chimpanzee monoclonal antibodies of different epitope specificities,' J. of Virol., 1998, 72(1), 286-293.",8
4,Chemical Abstracts 141:320139 for RU 2235462 (2004).,1
12,"Nana Langstedt, Linux Directory Structure, Sep. 22, 2005, 3 pages, tuxfiles.org.",8
4,"Jung, et al.; 'Performance optimization of wireless local area networks through VLSI data compression'; Wireless Networks, vol. 4, 1998; pp. 27-39.",8
4,"PACCHIAROTTI ET AL., DIFFERENTIATION, vol. 79, 2010, pages 159 - 170",8
5,"International Search Report issued Dec. 1, 2003 in connection with PCT International Application No. PCT/US03/02982 (Exhibit B).",1
4,"Einhorn et al. Combination Chemotherapy of Disseminated Testicular Carcinoma with cis Platinum Diammine Dichloride (CPDD), Vinblastine (VLB) and Bleomycin (BLEO) . Proc Amer. Assoc. Cancer Res., 1976, 17, 240, Abstract C 13.",1
4,"JOURNAL OF HIGH RESOLUTION CHROMATOGRPAPHY & CHROMATOGRAPHY COMMUNICATIONS (HRC & CC), vol. 11, no. 2, February 1988, pages 214-216; V.M.A. HÄKKINEN et al.: 'New on-line HPLC-GC coupling system using a 10-port valve interface'",8
5,"Search Report, completion date Oct. 8, 2003, for European Patent Application No. EP 02 25 8536, 2 pages.",1
6,"Ng et al., U.S. Office Action mailed Dec. 9, 2010, directed to U.S. Appl. No. 11/394,493; 13 pages.",1
4,"Ambras, J.P., et al., 'Microscope: An Integrated Program Analysis Toolset,' Hewlett-Packard Journal, 4:71-82 (Aug. 1, 1988,).",8
8,"The Status of Interactive Television, http://www.gigaweb.com/Content/GIB/RIB-032000-00307.html, printed Aug. 22, 2000 (document status Mar. 27, 2000).",8
4,"Zhang et al. (Plos One, May 2007, no. 5, pages 1-6)",8
4,"RANDOLPH ET AL.: 'Surfactant-protein interactions', PHARM BIOTECHNOL., vol. 13, 2002, pages 159 - 75",1
6,"USPTO Notice of Allowance Dated Nov. 4, 2008 for U.S. Appl. No. 09/989,777.",1
4,"Hebner, et al., Appl. Phys. Letts., vol. 72, No. 5, pp. 519-521 (1998).",1
4,"Emitech, 'Critical Point Drying Incorporating Emitech K850.' Technical Brief, Emitech Ltd., Mar. 18, 1999, p. 4, 5 [online] downloaded from URL .",8
4,"Lamture et al., 'Direct Detection of Nucleic Acid Hybridization on the Surface of a Charge Coupled Device,' Nucleic Acid Res. 22:2121-2125, 1994.",8
4,"THOMAS DIEKMANN ET AL: 'Data-on-Network vs. Data-on-Tag: Managing Data in Complex RFID Environments', SYSTEM SCIENCES, 2007. HICSS 2007. 40TH ANNUAL HAWAII INTERNATIONAL CO NFERENCE ON, IEEE, PI, 1 January 2007 (2007-01-01), pages 224a - 224a, XP031013665, ISBN: 978-0-7695-2755-0",1
4,"C. COSMELLI, P. CARELLI, M. G. CASTELLANO, F. CHIARELLO, M. DI BUCCHIANICO, R. LEONI, S. POLETTO, D. SIMEONE, G. TORRIOLI: 'Flux and phase qubits: techniques of operation', PROCEEDINGS OF THE 4TH INTERNATIONAL WORKSHOP ON MACROSCOPIC QUANTUM COHERENCE AND COMPUTING (MQC2'04): 7-10 JUNE 2004, 7 June 2004 (2004-06-07), XP055011910",8
4,"Nikolaos G. Bourbakis, 'A Rule-Based Scheme for Synthesis of Texture Images', IEEE Conference of Systems, Man and Cybernetics, 1987, pp. 999-1003.",8
9,"Patent Abstracts of Japan, Vol. 011248, P604, 13.08.87 & JP-A-62 054 170",1
12,"HFTA-07.0: Precision Reference Clock Usage in Clock and Data Recovery Circuits, pp. 1-4, http/www.maxim-ic.com/appnotes.cfm/an-pk/1925.",8
4,"A Parallel Processing Approach for Logic Module Placement by K. Ueda, et al., IEEE Transactions on Computer Aided Design, vol. CAD 2, No. 1, Jan. 1983, pp. 39 47.",1
4,"CLAUSEN ET AL., J BIOL CHEM., vol. 262, no. 29, 1987, pages 14228 - 34",1
4,"Erickson et al., 'Biosynthesis of the . . . ,' The Journal of Biological Chemistry, 260(26)14319-14324, 1985.",8
4,"Khan et al., Muheet-e-Azam, vol. II. 1887: 147. Persian. Exhibit 1.",8
4,"Numerical correction of reference phases in phase shifting interferometry by iterative least squares fitting , G. Han et al., Applied Optics, vol. 31, Nov. 1, 1994; pp. 7321 7325.",1
4,"Hamlin, C. and Yelle, J.; Gel and Buffer Effects on the Migration of DNA Molecules in Agarose; Appl. Theor. Electrophor. 5:225, (1990) (Abstract Only).",1
4,"JPN6013017391; Ｆｏｏｄ　Ｃｈｅｍｉｓｔｒｙ ９９（４）, 2006, ７７５-７８３",1
4,"Evangelos et al., Effective Resource Discovery on the world wide web, proceeding of the webnet '98 world conference, pp 1-6.*",8
4,"Carter et al., 'Tissue-Specific Transformation by Oncogenic Mutants of Epidermal Growth Factor Receptor,' Critical Review in Oncogenesis 5(4):389-428, 1994.",8
5,"International Search Report in international application No. PCT/CN2013/077714, mailed on Sep. 26, 2013.",1
4,"JPN6015003447; ＦＥＢＳ　Ｌｅｔｔｅｒｓ Ｖｏｌ．４４１　Ｎｏ．２, 1998, ｐ．２３５-２４１",1
4,"Foster, C., 'It's All in the Cards: Four student entrepreneurs have built a better season ticket,' Stanford Magazine: Bright Ideas, May/Jun. 2000, [online], [Retrieved on May 20, 2008], Retrieved from the Internet URL: http://www.stanfordalumni.org/news/magazine/2000/mayjun/departments/brightideas.html.",8
4,"NIE, L. et al., 15 April 2010, Proceedings of the Annual Meeting of American Association for Cancer Research, Vol. 70, Issue 8, page 436.",1
4,Troutman et al. Adv Mater. 2009 June 12; 21(22): 2334-2338.,8
4,"MADDIKA ET AL., ONCOGENE, vol. 27, 2008, pages 3060 - 3065",1
4,"Borras et al., 'Findings on T cell specificity revealed by synthetic combinatorial libraries,' J. Immunol Methods, 267:79-97 (2002).",8
6,"Advisory Action received in U.S. Appl. No. 10/669,450 dated Mar. 6, 2009.",1
6,"'Final Office Action', U.S. Appl. No. 12/414,382, (Dec. 23, 2011),7 pages.",1
5,"European Search Report issued in EP 08800718.6 mailed Oct. 28, 2009.",1
8,"MacManus, Richard, '10 Smart Clothes You'll be Wearing Soon', www.readwriteweb.com/archives/10-smart-clothes-youll-soon-be-wearing.php, Apr. 14, 2010, 2 pgs.",8
4,"Organic EL Cells Using Alkaline Metal Compounds as Electron Injection Materials, Wakimoto et al. pp. 1245-1247, Aug. 1997, IEE Transactions on Electron Devices.",1
5,"International Preliminary Report on Patentability Issued in International Application No. PCT/JP2011/071138: Dated: Apr. 9, 2013 (6 Pages).",1
4,"Loeffler, U., et al., 'Kit for in Situ Formation of Topical Gel for Enzyme Release in Wounds', Chemical Abstracts, 127: 140-572, 1997.",8
4,"Ohara.H et al., 'Amorphous In-Ga-Zn--Oxide TFTs with Suppressed Variation for 4.0 inch QVGA AMOLED Display', AM-FPD '09 digest of Technical Papers, Jul. 1, 2009, pp. 227-230, The Japan Society of Applied Physics.",1
6,"USPTO Office Action, U.S. Appl. No. 12/979,100, Apr. 18, 2012, 8 pages.",1
4,"Peter Singer, 'Tantalum, Copper and Damascene: The Future of Interconnects,' Semiconductor International, Jun., 1998, Pages cover, 91-92,94,96 & 98.",8
6,"“Final Office Action Issued in U.S. Appl. No. 14/542,904”, dated May 24, 2016, 10 Pages.",1
4,"JPN6009052512; Ｓｈｉｒｙａ　Ｒａｓｈｉｄ: Ｊｏｕｒｎａｌ　ｏｆ　Ｄｉａｂｅｔｅｓ　ａｎｄ　Ｉｔｓ　Ｃｏｍｐｌｉｃａｔｉｏｎｓ Ｖｏｌ．１６, 2002, Ｐａｇｅｓ　２４-２８",8
4,"Latvijas PSR Zinatnu Akademijas Vestis, Kimijas Serija (1985), No. 3, pp. 351-358. Abstract at p. 13 of STN Search Result, AN 1986:148695 ZCAPLUS.",1
4,"NOAH D. MEEKS，ELT.: 'Iron-Based Nanoparticles for Toxic Organic Degradation: Silica Platform and Green Synthesis', 《IND. ENG. CHEM. RES.》, no. 51, 31 December 2012 (2012-12-31)",1
5,"USPTO Interview Summary, U.S. Appl. No. 12/643,934, Apr. 28, 2011.",1
5,"ESR EP07 008 003 mailed Oct. 9, 2007.",1
4,"Meindl, J. D., 'Beyond Moore's Law: The Interconnect Era', IEEE Computing in Science & Engineering, Jan./Feb. 2003, pp. 20-24.",8
12,"MDTECH product literature (Dec. 1999) 'FlexStrand': product description, 1 page.",1
9,"U.S. patent application Ser. No. 10/017,753, filed Dec. 11, 2001.",1
4,"A.F. Dericioglu et al., J. Europ. Ceram. Soc., vol. 23, pp. 951-959, 2003.",8
